id_author,author,text,sentimen
UCDbPL-fm1n59Wh61qiZbeIQ,@AndiYusuf-g5w,Klo Prabowo TDK bisa menghentikan apa yg terjadi di Morowali tsb. Berarti Prabowo masih kalah kuat dgn oOpung dan Mulyono,Negatif
UCrper_xgcv7XLNbWxARaC7w,@arysini683,JOKOWI HARUS BERTANGGUNG JAWAB!!!,Negatif
UCq3Mgw1CGHCDVJBt94sCG1g,@al-baraahflotim9204,Otaknya Luhut,Negatif
UC48KxEoO0t3iZguGMiG5jVA,@friedaaziz7455,Alhamdullillah allah menunjukkkan lagi perbuatan garong dajjal iblis biadab...ntr lg pasti ada yg kebuka lagi..tunggu waktunya,Negatif
UCsp1nq6x4J5eYkang-9Hb1g,@omIQ6619,"Tanya sama 3 orang ini
1  SI Jokowi
2  SI Luhut Binsar PANJAITAN
3 Sri Mulyani
mungkin mereka tau.",Netral
UCv3h3ztO8QggSOnLKgb-LRg,@nkrijaya8076,Lha dulu wowo kan Menhan  5 tahun...tp kok tdk melihat.,Netral
UCzQS_FeAS-s2zvkaRuhYE6g,@robotrobotanku,Menyedihkan para koruptor itu tidak tobat2. Laknat kalian,Negatif
UC47gRHb9X73_tt7EVeyshvw,@Aminuddin-k4w,"INDONESIA KU SEMOGA TETAP AMAN 
KITA BANGSA INDONESIA TETAP SABAR MENERIMA SEMUA COBAAN INI 
ALLAH SWT MAHA PENGASIH LAGI MAHA PENYAYANG INSYA ALLAH",Positif
UCy6jcyhtrBNC5kENCDQUung,@iroelrose2980,"Baru kemarin gaduh soal utang kereta whooss eh sekarang muncul bandara ilegal morowali .. 

Mumet",Negatif
UCO4CssFS9sUZvq0Ac0LfHFQ,@kenzieakira1023,"Pak Jokowi meresmikan Bandara Morowali MALEO yang dikelola Ditjen Perhubungan Udara pada 23 Desember 2018, Bukan yg IMIP",Netral
UCOp1nGB2lkHVa9LzL8jZ9sA,@KaylaAbizar-e4o,"Mirisnya Indonesia ku,kok kini baru di ketahui 😢
Mungkin ini yang di sebut negara dalam negara😢",Negatif
UCENbh1GuWt8b-4R70ADfcGQ,@fhikartraderofficial3879,Baru tahu ternyata bandara di imip dekat dengan tempat tinggal sya ternyata ilegal😂😅😅,Positif
UCzViMm1EJJ_JlMwO-aLDsLw,@yannisuryani-r3d,knp baru ketahuan skg ini? ini kan merupakan kejahatan besar. .,Negatif
UC-Tgx2vXH4DidJAIuXdrocw,@viana8371,"Allahu Akbar, Kami Rakyat Indonesia Mendukung TNI Ayo brantas habis sepenjual kekayaan alam Indonesia",Positif
UC_J3JE_AU-0TTAQSH25f9tg,@AbdulSamad-lq3kx,Tangkap adilih Jokowi dia harus bertanggungjawab,Negatif
UCFc791iuC1INEhD9XfmU-yg,@Mmmmmaa1313,"Dari pernyataan menhan saya menangkap bahwa menhan mengatakan mereka sedang melakukan latihan simulasi intercep terhadap pesawat ilegal dan bandara yang tidak ada unsur negara,

Pak menhan tidak mengatakan bandara Imip itu ilegal",Positif
UCzKe5DLB54q_2IGjiIW-yNw,@madlercrot,Sandiwara yg basi😂😂 sok tegas sok peduli😂😂,Negatif
UChNIyk6PRD_5SMNT7yELB6Q,@berkahsubuh9136,Hidup mulyono,Negatif
UCWkm4NeAB43aBYpCCO14H9g,@yuensablon9900,"Berani ngga, mengatasinya ? Kalo ngga brani serahkan aja kpd rakyat yg makin bingung ngeliatnya, NKRI bukan milik golongan! Sgra bereskan!",Negatif
UCIbm5e_7UzDdaECsonGOkHQ,@BokaBoka-q4y,"Inii menjan cari2  muka2 saja, bikin gaduh 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊",Negatif
UCdab6CoTh8uAX2_Tn0Q2lEA,@RentalPS-lampung,Rahasia umum 😅,Netral
UC3eLRDp7uzDjpIjxNx2tLmw,@juanda123-k8l,Tega sekali 😡😡😡😭😭😭,Negatif
UC2sEvdigjWmffjPA30wScvQ,@rahmatsuryaatmadja3468,Polaeh jokopet,Negatif
UCcHYx1xjP3hVsaw5adW6xBg,@sarwonoganteng6405,Jangan cuma di ambil alih...tapi usut tuntas takut selama ini udah jadi tempat keluar masuk berbagai macem penyelundupan,Negatif
UC9rHdIRWs_sCqR1_05xmsBA,@sahruddinbula6933,Daerah skrng tdk punya kewenangan krna semua pusat yg ambil alih utk pengelolaan SDA,Negatif
UCV2gfwQjPQY7zMuQtGPXnIA,@ZulfarianiAni-i3y,Emang benar parah indonesia yg dipimpin jokodok tangkap Jokowi sekendak perut ny aj mimpin negara ini,Negatif
UCZvBnRxOGb9oD8pNhiiwIWQ,@DwiRaharjo-vd3qv,Bisa bisaan Mulyono ngeruk korupsi di indonesia,Negatif
UCMrbOIDDhPXb5w_mAVt5rLA,@agustriana0887,Lucu. Indonesia punya radar masak gk ke lacak ada pesawat masuk. Terus ada pembangunan besar pemda gk tau. Ahh ini drama kocak yg pemainnya buanyak orang. Bukan lagi oknum 😂😂,Negatif
UC0Jj6cmF4mR4IgCbg2dotbw,@BudiyantoAbdulmajid,Brop TNI ..tekagakan hukum di NKRI  sikat koruptor dam maling maling ke kayaan negara,Positif
UC4vYS9dGbzbrRO-TkXjlXtQ,@TheWolf-hy2mv,Keren Bapak menhan,Positif
UCzLRVrakiyAZDvkJbt0GgLQ,@Brembun,"Negara asing itu kini membangun secara besar2an terutama jembatan2 megahnya,ratusa jet2 tempur buatannya dll..dan Indonesia adalah sapi perahan yg digerogoti habis oleh mereka..😊",Negatif
UCdKV8Op3E7fbAAm9BEXihCA,@melkisedekmarbun3727,Yang dikelilinga dan disamping bapak itu semua apakah orang baik😅,Negatif
UCGFQJoVnnDFjDdA7dGxVLMw,@RS_STORIES1985,Mank kebangetan sarkowi,Negatif
UCXb1T5YGuWzdng0EDULmSWg,@hasmina5540,Proses. Pak,Positif
UCXb1T5YGuWzdng0EDULmSWg,@hasmina5540,Astaga ...baru terungkap😮,Negatif
UCNMvOH0ty2BqsLH6JFuQjvA,@ujangrudian4359,"Sikat terus jendral sejekal tanah pun tidak rela negara rebulik ini ,ada negara di dalam negara ,rakyat , TNI polri siap siaga mempertahan tanah air ,tidak peduli siapapun yang mengizinkannya harus di adili ,
Bravo jendral",Negatif
UCEHLab6qyABpd66BS9lgWRw,@JTS202,"China bikin bandara di Morowali dan tidak ada satupun petinggi negara boleh masuk, alias negara china sudah berdiri dimorowali ini kebijakan siapa woy",Negatif
UCNqqYRaMhHKX4vnz0Epx3ew,@BuchoriHasyim-m6g,"Tengok nnti salakn di jakarta tp ujungnya pusing2 mcm tambang rusak yg disalakan jkarta,yg rusah itu bukan di jakarta bro",Negatif
UCNqqYRaMhHKX4vnz0Epx3ew,@BuchoriHasyim-m6g,"Jangan salakan kemana2 tanyakan aj ke daera krn dia yg no1 tau,hasil dri smua itu,nanti cepat beres",Negatif
UC8Gu1dvceeFCyxjklcXGsog,@monteturjen1469,Nah ini... Mana nih yg mau bela bela,Netral
UCbgg1w9GPBALzAMYOqm10Tw,@zfyulianmartha6636,Era jokowi parah,Negatif
UCO5otggL1X9st-lW4BRMsMg,@mamanasmawi3519,Kepret aja yg samping kanan bapak tuh ...,Negatif
UC2JoEglDp8O2qSEhXjz9tCg,@GshHdh-r4b,Astaghfirullah... Astaghfirullah.. Astaghfirullah..,Negatif
UCzeH65cCrtt8XEQwJTMABqA,@HidayatHidayat64,perbaiki sistem hukum diindonesia,Negatif
UCwN33sCCfdgHAwQYd8M8DRA,@Inspirasistar,"memangnya akan ada yang berani usut jokowi? rasanya seakan tdk mungkin.
hal yg sederhana soal isu ijazah palsu saja ribetnya minta ampun.",Negatif
UC7PYYkqNBcWyAoe7NZ8ZBIw,@BaleSinggahSembalun,Betul Bapak😂😂,Negatif
UCzeH65cCrtt8XEQwJTMABqA,@HidayatHidayat64,"setan rakus, yg memerintah dulu...rakyat susah cari kerja mereka bnuk korupsi",Negatif
UCY732nLXm1X8foP_sZyPJVg,@RasaCinta-x2b,"Suap besar2an yg dinikmati pejabat.
Rakya sengsara,pejabat bahagia.",Negatif
UCipYr8892Uw2ZkAuKSVFs-w,@priyohadikarno5383,Ngak mungkin panglima TNI Dan polri ngak tahu bohong jika  ngk tahu usut tuntas pak,Negatif
UCdW7qDEFtimRccttYO10vXw,@AmandaUmaila,"Masukan aja amerika biar ada perlawanan ke chinese ,,Ingat sejarah bagaimanapun baiknya buat indonesia terdahulu di dalam sejarah merdeka karena USA mengebom hirosima dan ganasaki japan menyerah indonesia merdeka sebaliknya penculikan jendral karena masuknya partai KOMUNIS yang mengacau kan stabilitas negara ole PKI",Negatif
UCwmnPdxLMquc62A_O0_E2JA,@BuiLiong-j9l,"Ilegal gimana.... Apa karena ga kebagian jatah. Jaman Jokowi menhan nya siapa ayoooo,",Negatif
UCa8Swwo3e-Vh9qNTJaqtmxg,@ChaCha-yt1os,Kl sdh sebesar ini isunya jangan sampai para pelakunya tdk diperiksa.,Negatif
UCdW7qDEFtimRccttYO10vXw,@AmandaUmaila,Hukuman mati lebih baik dari pada uud perampasan aset,Negatif
UC1bJgtrk1xUn0s6jM3hQ1fQ,@YusronaliFadhilah-l9s,Kalo bapak Syafri dan TNI cinta NKRI...tangkap dong paak Jokowi dan seluruh geng nya...demi Indonesia..,Positif
UCGNuw76esxA7R0Gf_aVDaBQ,@satyabirdfarmngawi6738,Apakah raja Jawa yg akan di hakimi?,Negatif
UCFAlMD66s7yqbEz7kw9rohw,@KembarAinun,Kami dukung lahir batin Kepada Bpk. Prabowo dan jajaran utk menuntaskan   permasalah dimorowali.,Positif
UCKRW-246ucuwR4hsxdX4H5g,@maozachenal3849,Mna brani prabowo penjarakan jokowi,Negatif
UC7vWpK9oqaYUr_-33JU0CEg,@frisianitafrisianita1204,Terimakasih pak Menhan jangan kasih kendor,Positif
UCZmlqSyWJa713C5EqYg_xrQ,@nurdin4907,"Kekayaan kita di curi pihak Aseng Jokowi dalangnya .tegas pa Prabowo jangan omon"" doang",Negatif
UCnVGYVh9UqYJZqWHn1iS2Ew,@kikiKiki-q8t,Beritanya menyesatkan....ingat Morowali itu bandara ada 2 jangan d campur aduk dgn berita hoax......teliti dulu baru berkomentar...,Negatif
UCUOGHTgldV1EZK0OWck8yUw,@BanOliBanOliBan,Sikat pak ..,Positif
UCBZvAOc0OAEyG3e2ggpCNSg,@MuhamadYasir-v3n,"Hancur Indonesia selama 10 tahun di era Jokowi, dosa2 nya di catat rakyat Indonesia, tdk ada yg menguntungkan rakyat Indonesia",Negatif
UCBZvAOc0OAEyG3e2ggpCNSg,@MuhamadYasir-v3n,"Bila perlu geledah itu setiap pejabat di era yg lalu, sumpah serakah rakyat Indonesia",Negatif
UCBZvAOc0OAEyG3e2ggpCNSg,@MuhamadYasir-v3n,"Ayo seluruh umat islam, mari kita kirim suroh yasin untuk orang yang merusak negara, biar modar, jd kedepan nya tidak ada yg main2 untuk negara ini",Negatif
UCTmHCOH_86aOHzocWJKwcHg,@surapatiwiranegara6286,Semenjak awal covid... Setiap hari 24 jam rombongan besar2an wna china masuk ... Tapi semua pejabat saat itu bungkam tutup mata.. Malah saat itu santer mirip tentara china masuk morowali... Rakyat bnyak mendukungmu jenderal Safrie...,Negatif
UCEMP_lfcWOQn84gAqfuBB3Q,@mamafazo3356,"Oooaallaaah Pak Jokowi
Itu bandara buat apa pak????",Netral
UC9NVBtpZHhMsXG0swdSXJzw,@Owzan0909,Coba dicek juga WEDA pak.... Dan seluruh ALMAHERA... Daya rusak jkw luar biasa negara didalam negara.... BUPATI juga harus diperiksa....dan pelabuhaan2 y pak kapal2 barang  yg dari luar...,Negatif
UCeIiYj5r_itvSegEWhvXF-w,@ranggawijaksana8369,"mau segila apapun, dan sejahat apapun si anu.. gakkan bisa tersentuh hukum…
lah wong pemimpinnya aja lembek..",Negatif
UCz8sVGYR94VQBXplYdIc7Ig,@arisnurohman8318,"Coba kalo ini terjadi di cina atau korea utara, sudah dihukum mati pelakunya",Negatif
UCRjpC59yaGUy923nS95Y-9A,@TurkiWahdi-id2sz,"Gmn jokowi ini.. 

Dirusak semua sektor",Negatif
UCa1Gi_RvGHg77r7OGDcoyuA,@MamanLukman-u1i,"Teruskan perjuangan mengusir penjajah penjajah negara bidang ekonomi, dulu mengusir penjajah belanda merdeka dari penjajah ekonomi atau mati",Negatif
UCfzK-BlAz1-GIAC-z3Xox4Q,@leeeungun209,ULAH KOMPLOTAN MALING  PIMPINAN RAJA KORENG,Negatif
UCm7qoXQEaJ08kl0JUnQQYsg,@salomosihombing-op9dg,"Real gila nya oknum oknum pejabat negeri ini..,
Bandara lohh😂 bisaa ke gocek.
Cuman apresiasi sebesarnya untuk pak Safri dan aparat yang terlibat lainnya.",Negatif
UCPMJoo02Dde_lo4xy9Gheow,@BudiYati-j7p,Era jokowi  seperangkt nya kompak menjual negara.  Untuk  memperkaya diri.,Negatif
UCmd8GBTegB5LL08mFAnOq2A,@Siapaya-o9g,Tangkap yg meresmikan pak....itu kerjaan yg dl...negara ini bnyk kecolongan.,Negatif
UCYD8s2fjJkAP6qoMyGHNMPg,@adamadiansyah4579,"Kapolri panggil Pak, Tau gk beliau..",Negatif
UCITcb6D_Pll3gS8poqTqmJg,@Anakkatak25,"Inilah yg di takutkan mereka klo TNI bergerak, di babat abis, mantaaaap",Negatif
UCRnaWWkRy6QYcXpU7DoMJSQ,@sekolahkuhebat637,Kami tunggu tindak lanjut berikutnya Jendral .... Warga Indonesia mendukungmu...,Positif
UCyfE-tPhNygUTWU6m5ToStg,@lisarbachrum1757,"Berita sampah, komen komen ga bermutu. Bandara IMIP itu dibuat swasta sudah ada sejak 2007 jaman SBY dan resmi izin dari kementerian Perhubungan untuk penerbangan domestik, karena itu tidak ada bea cukai dan Imigrasi. Banyak ko Bandara di Indonesia yang seperti itu",Negatif
UC4Noz6VtKqTA9XrrKW3tOLA,@erwinfirmansyah9551,"Framing nya nya hebat admin chanel ini,harus salah jkw !!
Bandara IMIP izin nya kemenhub nya th 2009 era SBY !!!",Negatif
UCsNOSerCWbizZazE-oCpFMA,@CakraLaus,"PANGGIL JOKODOK PERIKSA..SUDAH WHOSH UTANG BESAR IINI BANDARA BIKIN SEENAJ JIDAT,BOBROK",Negatif
UCu638niNz_FAYOwqB15CX0A,@sakimansumiarjo6022,Sangat biadab pemerintahan jahat ada bandara di morowali sampe tida di mengerti publik mari rakyat bersatu usir penjajah yang didatangkan jokowi🎉,Negatif
UCqUyIQWa4ZW0rAGnTo9kS-w,@suwarno737,"Di periode yang lalu sebenarnya sdh ada yg teriak2 tapi dibungkam.
Sebenarnya nyata ada upaya kuasai nkri dar asing dn pasti memanfaatkan penguasa pada masa itu.
Sekarang tugas berat TNI.",Negatif
UCdgIxNHOF-mXofFGvZHt06g,@SkajaHsus-y9q,pak itu resmi pak jokowidodo yang meresmikanya paham  nur hasanah namu data data ini  berubah  ya seperti aku 6 kedepan tidak memubkti   sebenarnya ok nanti aku memuncul secara bukti lainnya ok,Negatif
UCqmPc6Mdxylgk2uC217FM3g,@SyafriyalSyafriyal-x5n,"Itu bandara erah pak jokowi,siapa yg bisa usut masalah ini,tak akan ada yg bisa usut pak jokowi karna pok jokowi berkuasa di indonesia di akui dunia pak jokowi memang pintar",Negatif
UCNzF8VQbEPj9nGVzL0bV06w,@bahrinpulungan2982,Cepat cabut izin lapangan itu pak nanti terjadi pembdbasan masuknya barang barang terlarang,Negatif
UCBFZYbxFIh3fe2_6kYwBQvQ,@KuatKuatno-u1q,"Gilaa,negara besar dipermainkan oleh cungkring",Negatif
UCyCxgpbBD2F1jhaWsuhMvAw,@abdulhariztintan3671,"Mana ada bandara di Indonesia ilegal. Bodoh semua yang percaya. Soal bandara milik swasta itu banyak, Freeport bangun bandara Th 1970, Inco di Luwu Timur juga dari dulu punya bandara, dan sangat tertutup untuk masuk Kawasan PT Inco.",Negatif
UCVqqJ9pltmJAGgzXTnuwz_w,@nurmanbolang4058,"Gila bandara sgde gitu baru kelihatan,, setelah  para oknum puas dapat untung, jangan lagi2 lah tiap ganti pemimpin, pemimpin baru di warisi noda dan hutang🙏",Negatif
UCveT13ZemWW8NlkZ1k3Yxsw,@rikiarmus407,"Ini opung tau ga sih.?
Atau doi bosnya.?",Netral
UCugtrdD_0gIx6W8zg5F_6Jg,@ipixvivin638,Pasti ada backup dari pusat itu😢😢para pejabat dan pengusaha Sulteng hebat ya😢😅hati2 permainan MA dan PSI😂,Negatif
UCMqYwfqQwCHO2maXQOdUGcQ,@prikitiw1,Adiliii mulyono,Negatif
UCojCwZmO0hggSuoj21tF3DQ,@AlAdin-m4w,KNPA SAMPAI GAK TAHU DG KONDISI INI SELAMA INI BAGAIMNA SISTEM KONTROLX DARI APARAT ASN & LAIN2 YG HRUSX MNJADI TUGAS & KWAJIBAN MEREKA SAYA PRIHATIN SKLI KSUS INI,Negatif
UCgJ1OBu82KriTDqIR6PoqbQ,@alfaqirila_rahmati_rabbih1280,Kok baru sekarang? 😅,Netral
UCKqavRKOTng_o4MSO6MDFgQ,@Nurmiati-g7o,Tutup saja itu bandara pak menhan masalahnya bisa mengancam keamanan negara NKRI kita kalau orang luar sudah seenaknya keluar masuk tanpa melalui pengawasan.,Negatif
UCjMwoF1dOq8i9KPIeoCPs-g,@hidayattmk1351,Kenoha jajahan China 😂😂😂,Negatif
UCjeZRRwe_zFLmDr_T-PvhNA,@laluwildanh8429,"Pesawat yg keluar masuk ternyata pesawat mewah, rawan juga kalau di bebaskan.",Negatif
UCvHdHExJvPBBUR8HQEF4tcQ,@bodihLeswadih,Ayu kita rakyat bersatu untuk adili jokowi bobrok,Positif
UCBBdEiMmUYdBRQgUO0jlL-w,@iwanyuda4757,"Dahsyat, daya rusak owner ijazah palsu.",Negatif
UChVfm7lXFzQQXjwLkib-Vdw,@BangRTFamily,Menhan nya dlu siapa😂,Netral
UCJVnTfttsvgIZh1pkXrKUOQ,@sarojisunju5418,"Bravo Prabowo !!!benar2 ""Parah"" era Jokowi ..sy dulu mengagumi Jokowi dg ""ke luguannya"" tak tahunya banyak kebobrokan dalam sistem nya...hancur negara ini...beruntung di batasi masa baktinya dalam memimpin RI ini!!!....",Positif
UC924be_VpFWlFzux331ehvg,@jesterxcode,media klu udah ngk netral dan pembenci jokowi ya inews ini isinya cuma menyudutkan tanpa membuat berita berimbang,Negatif
UCYWWXLzqQRULfTPziR0XHOQ,@INFOBANSOSTERKINI,Jokowi harus diadili,Negatif
UC8PTHOodxir4NwZlj8kGmjQ,@CalonJenazah-y7c,Hadeuh....,Negatif
UCD5A-wbtvaLYYi7FLc3xKJg,@Adi5202,"Negaranya Bolong,",Negatif
UCMmPLqjtK44SCj4HIBvmmcQ,@AbahErwin-u7r,Ke Napa Ambalat di bijar kan tidak ada untung nja ko bandara di lanjut ada untung nja ini lah politik jokowi,Negatif
UCDA3Jwy9brBE04bsRD3kFJQ,@ihyaknailul4236,Semangat pak menhan,Positif
UCC38WEhcsPlBoiZanbTf0fw,@candrasekar623,Ini  diresmikan si ..apa....😂 bisnis ...Jkw. ...pantesan setoran nya banyak  jadi kuat membungkamm,Negatif
UCkVDfRif8f-Pq4WW2i_IQLQ,@bgmuslimsigli6659,"Bandara di buat era Jokowi,yg punya jelas?",Netral
UC4KrLwF3Rce_9wM-MolQWjQ,@rudyliem1361,"mau dibikin pangkalan militer prri dan permesta , ketuanya kahar muzakar dg diponegoro",Negatif
UCq7axZdjGRL9x3ri77p_CWA,@Siluet2648,Seret ke hukum,Negatif
UCMmPLqjtK44SCj4HIBvmmcQ,@AbahErwin-u7r,Harus di tindak bah haja ini Bagun negara dalam negara,Negatif
UCU6TOvtVzvXT2SHCH96Fcrg,@salimsyamlan6643,Mantaaappp pak jendral sangat setuju,Positif
UCFQ-5V9ep3dcnc0vSmimB4Q,@MaryamIbrahim-z9h,Mana berani prabowo tangkap jokowi udah tersandrea ada anaknnya soalnnya,Negatif
UC-neWfIO6zmopHCmEoPWzog,@mbahronggo3960,la itu mlik sispa msok negara gak tau dulu ketika buat,Negatif
UCGodTbaMc5LSu__tj93J5lg,@bhredikpan1656,"Maluuuuuu 😂 legal berijin kemenhub 😂 hrs nya rapat doloo sebelum koar2x jgn egois.. sejak 1960 sdh ada Dua di Freeport, ternak mitnah TerMit dah geer aja mw mitnah lagi😂",Negatif
UCpN4bXYbybwbpEClU7QtI5A,@Siapgrak-x3s,Viral baru ditindak!!! Payah Indonesia ini!!!! Apa masih ada lagi di pulau lain!!,Negatif
UCMmPLqjtK44SCj4HIBvmmcQ,@AbahErwin-u7r,Di samping jendral jendral ini beda,Negatif
UCH-x2sPXTAixB-A7vwh60jg,@sahirabadi327,Pendiri bandara tdnya bukan sekedar mengambil keuntungan tp mereka adalah penjajah.,Negatif
UCbfVs1vMpvs8oPgGPgwuVEA,@PancaLima-s6b,Manusia Penghianat jebloskan dalam hunian Neraka siapapun orangnya......,Negatif
UC5oK3ymXuAw7KSB9ndGYMPQ,@AgungAgustina-xp2kg,"Maaf komandan ....bagaimana fungsi pengawasan anggota DPR PUSAT yang mewilayahi daerah tersebut(morowali).....berati nggak berfungsi dong.......untuk apa bawa uang reses ke daerah kalau tidak memfungsikan dirinya untuk mengawasi pula daerah pemilihannya.....
Ayo dong fungsi pengawasan pada daerah pilihannya difungsikan dengan maksimal agar negara tidak rugi dan bahkan menjadi rawan.
Terus terang fungsi pengawasan nggak berfungsi maksimal.
Maaf sekadar masukan 
Salam merdeka komandan",Negatif
UCYzMahPYBfVFXjqTs0GTNuw,@komentatorhandal3555,Hebooh! Rakyat sdh ademn kini kembali dibikin ramee. Ada agenda apa ya?,Negatif
UC2OM96IosBQCYnU8TXzE7Ww,@MasUdd-p5e,Adili jokowi secepatnya...,Negatif
UCFy5SlMX2F2kZeW4lLQkO6w,@alexander-g3p9s,Sangat Para jokowi..pasti ada banyak lagi yg belum di temukan di segala bidang dari pagar laut tambang raja ampat dan bandara ilegal masi banyak lagi yg  lainya 😅😂😂😂,Negatif
UCb4Y0vW4FH9AFU_5-PEr2Xg,@WaluyoSupriyanto,AKAL  AKALAN  SAPA INILUR  BAHAYA  SEKALI  DINEGARA  BUAT  BANDARA  ILEGAL  LAUT  DI  JUAL KAKUAN  SOPO  LUR😊,Negatif
UCb4Y0vW4FH9AFU_5-PEr2Xg,@WaluyoSupriyanto,BUAT BANDARA  KOK ILEGAL  INI BISA  MEMPERMUDAH   PENYELUNDUPAN  BENTUK APAPUN  INI  JAMAN  SAPA LUR BAHAYA  SEKALI,Negatif
UCb4Y0vW4FH9AFU_5-PEr2Xg,@WaluyoSupriyanto,PIYE BIAR  MEMPERMUDAH  ORANG 2  LUAR  NYUSUP KE  NEGARA  KITA  ITU  JAMAN  SAPA   BAHAYA  DULUR,Negatif
UCiClHSqPXH2JqKyJUOOMIKw,@bagipadi.social,LONDO IRENG MASIH TERUS SAJA ADA SAMPAI KAPANPUN...,Negatif
UCY1MRpjMY8Q-u6PfjewKYNQ,@moetaqienzaenal5086,Lalu siapa yang harus bertanggung jawab?! 😪,Negatif
UCgp7aROO3NFV4MSWEHJ5KEw,@MuhammadYusup-b9n,Mulyono & luhut,Netral
UCoJ8byljRoCZGgBK2YBGqLQ,@kamarudin9182,Gila hebat amat mereka bisa membutakan TNI Polri sepe mereka tidak tau ini perlu ditindak tegas siapa dibalik semua ini,Negatif
UCeJ1iIft-Lky_Q9AYZtGewQ,@FahriMaulid-n3j,Jokowi muka polos tp kejahatannya luar biasa😊,Negatif
UCvktrv_TW22JP7rhFEF5DyA,@fedinantalvita9335,"Itu namanya penghianatan negara ,ingin mendirikan negara di dalam negara,, harus di Brantas bisa terjadi pemberontakan, Indonesia,bisa mudah di hancurkan klu kepala negara berbianat",Negatif
UCnN_TOcKp9PkQGbt_bcFIHg,@SahatSilaban-c3s,"Klo kegiatan disana hanya domestik, ngapain ada Bea Cukai dan Imigrasi ??",Negatif
UC5vWyrHEfpVMcmpAkWNXXNg,@aminchannel6278,Awak takutkan besok kena mutadi ini bapak ini,Negatif
UCJp-UTTl7Hoi5sNAkLLOg1A,@Muhliskuli,Hidup prajurit pokoknya tegakkan kebenaran,Positif
UCgcwGLO5RnvB6rrNXhqi3cw,@prolingua,"wiiih ngeri sekali ini. ini berbahaya sekali buat kedaulatan NKRI.
Selidiki siapa yang bertanggung jawab atas bandara ilegal ini. Bawa ke pengadilan. Ini jelas pengkhianatan",Negatif
UC5vWyrHEfpVMcmpAkWNXXNg,@aminchannel6278,Termul mana kok nggak nongol ini,Negatif
UCw9UDcR0iNkOo-JOGxEQtfQ,@sirtaufan1919,Geledah sapa tu sdh ada senjata di dalam,Negatif
UC5vWyrHEfpVMcmpAkWNXXNg,@aminchannel6278,Usut dan hukum ug terlibat pengkhianat bangsa ini,Negatif
UC70rMgMhMdDJB_L0j4AImmg,@ruchiyat-m9n,Hehehe,Netral
UC_Jdh_IPfDMR_cv5x4CDBmA,@EddyGunawan-q3y,"kebijakan mulyono memang banyak masalah.diantara nya IKN,pagar laut ,dana desa 1 milyar, korupsi merajalela,kereta api whooss,sekarang bandara IMIP.nanti entah apa lagi.anjaii.",Negatif
UC160xs_rpJTePPynm7_T8bg,@nanangarifin1420,"Duid berkuasa banget, sampe kedaulatan digadaikan",Negatif
UClyea5ttgiZAksSu59N6VKQ,@Winet57199,"DITELUSURI DULU PAK
BANDARA INI BANDARA DOMESTIK
DULU MENHAN PAK PRABOWO 
DAN SAYA YAKIN TIDAK MUNGKIN ILEGAL DAN SAYA YAKIN PERIJINAN LENGKAP 

JANGAN MEMBERIKAN STATEMENT SEBELUM PIHAK KEMENHUB MEMBERIKAN KETERANGAN PAK",Netral
UC2XOhNUGq5wJ_hm3YdhKUkw,@rustamadji978,Segera tutup pak jendral....pa prabowo pasti setuju.....itu penghianat bangsa salah satu nya ya pa jkwi...yg meresmikan...😮,Negatif
UCR202XMmVZv_3Bwl0YqI-hg,@SutimahWahyi,Jokowi itu LBH kejem Drpd pki,Negatif
UCYqCR517apJ3C318AMmgHGg,@mimikcucu3935,Intiinya rakus ‼️,Negatif
UCvg8ZxWmcq9bVQfg2VhXV1A,@DadangMuslim,Penghiabat negara dan bangsa,Negatif
UCdowyxICq47LPVL1QnF6wiQ,@suharjitosuharjito-l9l,Hoax 😅,Negatif
UCCbJ9P0wciRGVni_OWs2_fA,@darsunivivo9882,Penghianat bangsa harus diadili,Negatif
UCAoKhMCGhW05qa994ApBKMA,@SaepulAnwar-s9f6e,Gara gara Mulyono endonesia ancur,Negatif
UCaKJJNbJLfFcUVeZyyIvvug,@HpFeny,"Parah Jokowi,Jadi Wajarlah jika Jokowi dikatakan Penghianat NKRI 🫣",Negatif
UCAsLmRyE4eqlNOmP1fIUNlw,@jaenalabidin6828,"Edan, gimna negara mau maju, kalo pejabatnya pada rakus",Negatif
UCPr43b7vu_Vmnfx5buiplUA,@hitam-t9t,Bahaya si jokodok hadeeeeh,Negatif
UCf4kquGNruhxiGWTf2Kmsnw,@SugabDaddyYT,HALAAAHH MULYONO AAAN,Negatif
UCV_TWOft6WqbzPRHnleAR9g,@ahmadtaifur2952,"tidak berdaya lagi, karena sudah banyak hutang dengan China. sy curiga ini ulah China. Jokowi tidak berkutik.",Negatif
UCV_TWOft6WqbzPRHnleAR9g,@ahmadtaifur2952,"Rakyat bergerak, jangan salah kedua kali milih pemimpin yg pintar pencitraan,",Positif
UC-_cuYjokupdy7bxaocuQSw,@liliknharif2126,Rugi pembayar pajak ....kerja kok gak tololl,Negatif
UC-_cuYjokupdy7bxaocuQSw,@liliknharif2126,Yg berwenang wajib ditahan...pembayar pajak kecewa sekali,Negatif
UCV_TWOft6WqbzPRHnleAR9g,@ahmadtaifur2952,jelas dan nyata sekali bobroknya pemerintahan Jokowi.  terus pak menhan sisir terus kejahatan.,Negatif
